1621095300000,48359.37000000,48550.42000000,47888.00000000,47894.31000000,264.06937300,1621096199999,12736574.39437999,9772,115.83931600,5590241.21432013,0
1621096200000,47894.31000000,48165.57000000,47626.00000000,47930.64000000,372.52482800,1621097099999,17851992.97570412,13482,190.86713200,9146561.04496824,0
1621097100000,47930.64000000,48069.77000000,47600.40000000,47935.26000000,304.05407500,1621097999999,14560351.84139729,9865,143.40114100,6867287.26170805,0
1621098000000,47918.79000000,48010.75000000,47460.00000000,47567.06000000,298.13542900,1621098899999,14205058.43275117,10536,145.52862400,6934030.32998293,0
1621098900000,47567.06000000,47908.35000000,47500.69000000,47769.99000000,219.05169900,1621099799999,10455240.17000421,8538,116.78392800,5575060.11113055,0
1621099800000,47770.07000000,48266.66000000,47759.46000000,48166.61000000,169.48991800,1621100699999,8148745.20112145,7667,92.40943400,4442206.45272403,0
1621100700000,48164.25000000,48189.26000000,47810.00000000,47848.33000000,135.01454100,1621101599999,6487691.08062894,6071,61.17849600,2940187.46363623,0
1621101600000,47848.34000000,48245.00000000,47538.91000000,47891.31000000,193.64827300,1621102499999,9265902.02659687,8767,94.65277400,4528607.51921571,0
1621102500000,47891.31000000,48149.70000000,47658.37000000,48098.77000000,198.03311000,1621103399999,9486314.93287466,7362,105.41048600,5051244.37886101,0
1621103400000,48092.13000000,48172.83000000,47833.13000000,47897.53000000,144.25309100,1621104299999,6921321.55596999,6570,69.38675000,3329210.63770768,0
1621104300000,47897.49000000,48114.21000000,47854.22000000,47937.26000000,110.82499200,1621105199999,5321013.78259595,4672,49.94906600,2398172.08043156,0
1621105200000,47940.71000000,48076.26000000,47530.32000000,47575.97000000,156.97958100,1621106099999,7500803.18897942,6281,71.83154200,3432727.10844593,0
1621106100000,47584.89000000,47700.00000000,47070.00000000,47198.66000000,352.82004900,1621106999999,16686594.59203148,12209,160.39629200,7587499.28171782,0
